   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.0000000e+00   4.9503317e-02   4.9503317e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9503317e-02   4.9503317e-02
   4.0000000e+00   9.5689770e-02   9.1286327e-02   2.4745533e-03   0.0000000e+00   0.0000000e+00   4.9491066e-04   9.5604478e-02   1.0000400e-01
   5.0000000e+00   1.3895980e-01   1.2654051e-01   7.1308370e-03   0.0000000e+00   0.0000000e+00   1.4019637e-03   1.3852831e-01   1.5091665e-01
   6.0000000e+00   1.7964454e-01   1.5628330e-01   1.3708548e-02   0.0000000e+00   0.0000000e+00   2.6508131e-03   1.7849445e-01   2.0174749e-01
   7.0000000e+00   2.1801952e-01   1.8137267e-01   2.1975739e-02   0.0000000e+00   0.0000000e+00   4.1818891e-03   2.1571455e-01   2.5209880e-01
   8.0000000e+00   2.5431579e-01   2.0252685e-01   3.1725286e-02   0.0000000e+00   0.0000000e+00   5.9448247e-03   2.5039010e-01   3.0166227e-01
   9.0000000e+00   2.8872866e-01   2.2034517e-01   4.2771895e-02   0.0000000e+00   0.0000000e+00   7.8970389e-03   2.8271100e-01   3.5020721e-01
   1.0000000e+01   3.2142467e-01   2.3532751e-01   5.4949551e-02   0.0000000e+00   0.0000000e+00   1.0002506e-02   3.1285479e-01   3.9756755e-01
   1.1000000e+01   3.5254704e-01   2.4789140e-01   6.8109338e-02   0.0000000e+00   0.0000000e+00   1.2230706e-02   3.4098643e-01   4.4362939e-01
   1.2000000e+01   3.8221987e-01   2.5838650e-01   8.2117563e-02   0.0000000e+00   0.0000000e+00   1.4555750e-02   3.6725854e-01   4.8832003e-01
   1.3000000e+01   4.1055160e-01   2.6710668e-01   9.6854118e-02   0.0000000e+00   0.0000000e+00   1.6955639e-02   3.9181179e-01   5.3159885e-01
   1.4000000e+01   4.3763761e-01   2.7429983e-01   1.1221106e-01   0.0000000e+00   0.0000000e+00   1.9411661e-02   4.1477560e-01   5.7344978e-01
   1.5000000e+01   4.6356240e-01   2.8017595e-01   1.2809137e-01   0.0000000e+00   0.0000000e+00   2.1907883e-02   4.3626878e-01   6.1387528e-01
   1.6000000e+01   4.8840127e-01   2.8491364e-01   1.4440783e-01   0.0000000e+00   0.0000000e+00   2.4430723e-02   4.5640038e-01   6.5289164e-01
   1.7000000e+01   5.1222174e-01   2.8866541e-01   1.6108205e-01   0.0000000e+00   0.0000000e+00   2.6968607e-02   4.7527039e-01   6.9052523e-01
   1.8000000e+01   5.3508464e-01   2.9156202e-01   1.7804362e-01   0.0000000e+00   0.0000000e+00   2.9511670e-02   4.9297047e-01   7.2680962e-01
   1.9000000e+01   5.5704508e-01   2.9371598e-01   1.9522928e-01   0.0000000e+00   0.0000000e+00   3.2051509e-02   5.0958473e-01   7.6178333e-01
   2.0000000e+01   5.7815319e-01   2.9522445e-01   2.1258229e-01   0.0000000e+00   0.0000000e+00   3.4580976e-02   5.2519031e-01   7.9548815e-01
   2.1000000e+01   5.9845480e-01   2.9617158e-01   2.3005174e-01   0.0000000e+00   0.0000000e+00   3.7094001e-02   5.3985802e-01   8.2796779e-01
   2.2000000e+01   6.1799191e-01   2.9663051e-01   2.4759205e-01   0.0000000e+00   0.0000000e+00   3.9585446e-02   5.5365294e-01   8.5926691e-01
   2.3000000e+01   6.3680321e-01   2.9666498e-01   2.6516240e-01   0.0000000e+00   0.0000000e+00   4.2050974e-02   5.6663486e-01   8.8943039e-01
   2.4000000e+01   6.5492444e-01   2.9633068e-01   2.8272633e-01   0.0000000e+00   0.0000000e+00   4.4486944e-02   5.7885884e-01   9.1850272e-01
   2.5000000e+01   6.7238868e-01   2.9567635e-01   3.0025130e-01   0.0000000e+00   0.0000000e+00   4.6890316e-02   5.9037557e-01   9.4652763e-01
   2.6000000e+01   6.8922670e-01   2.9474481e-01   3.1770832e-01   0.0000000e+00   0.0000000e+00   4.9258572e-02   6.0123176e-01   9.7354782e-01
   2.7000000e+01   7.0546715e-01   2.9357368e-01   3.3507162e-01   0.0000000e+00   0.0000000e+00   5.1589649e-02   6.1147056e-01   9.9960469e-01
   2.8000000e+01   7.2113679e-01   2.9219611e-01   3.5231835e-01   0.0000000e+00   0.0000000e+00   5.3881876e-02   6.2113179e-01   1.0247383e+00
   2.9000000e+01   7.3626067e-01   2.9064135e-01   3.6942828e-01   0.0000000e+00   0.0000000e+00   5.6133926e-02   6.3025228e-01   1.0489871e+00
   3.0000000e+01   7.5086227e-01   2.8893523e-01   3.8638360e-01   0.0000000e+00   0.0000000e+00   5.8344769e-02   6.3886612e-01   1.0723881e+00
   3.1000000e+01   7.6496369e-01   2.8710059e-01   4.0316864e-01   0.0000000e+00   0.0000000e+00   6.0513634e-02   6.4700489e-01   1.0949769e+00
   3.2000000e+01   7.7858571e-01   2.8515766e-01   4.1976970e-01   0.0000000e+00   0.0000000e+00   6.2639978e-02   6.5469787e-01   1.1167873e+00
   3.3000000e+01   7.9174795e-01   2.8312436e-01   4.3617485e-01   0.0000000e+00   0.0000000e+00   6.4723451e-02   6.6197226e-01   1.1378518e+00
   3.4000000e+01   8.0446892e-01   2.8101657e-01   4.5237377e-01   0.0000000e+00   0.0000000e+00   6.6763874e-02   6.6885330e-01   1.1582012e+00
   3.5000000e+01   8.1676617e-01   2.7884835e-01   4.6835758e-01   0.0000000e+00   0.0000000e+00   6.8761217e-02   6.7536449e-01   1.1778652e+00
   3.6000000e+01   8.2865629e-01   2.7663221e-01   4.8411874e-01   0.0000000e+00   0.0000000e+00   7.0715577e-02   6.8152770e-01   1.1968717e+00
   3.7000000e+01   8.4015504e-01   2.7437921e-01   4.9965088e-01   0.0000000e+00   0.0000000e+00   7.2627159e-02   6.8736329e-01   1.2152477e+00
   3.8000000e+01   8.5127738e-01   2.7209917e-01   5.1494869e-01   0.0000000e+00   0.0000000e+00   7.4496267e-02   6.9289026e-01   1.2330186e+00
   3.9000000e+01   8.6203754e-01   2.6980079e-01   5.3000787e-01   0.0000000e+00   0.0000000e+00   7.6323283e-02   6.9812635e-01   1.2502088e+00
   4.0000000e+01   8.7244905e-01   2.6749178e-01   5.4482496e-01   0.0000000e+00   0.0000000e+00   7.8108662e-02   7.0308810e-01   1.2668414e+00
   4.1000000e+01   8.8252483e-01   2.6517893e-01   5.5939730e-01   0.0000000e+00   0.0000000e+00   7.9852917e-02   7.0779101e-01   1.2829384e+00
   4.2000000e+01   8.9227718e-01   2.6286829e-01   5.7372295e-01   0.0000000e+00   0.0000000e+00   8.1556609e-02   7.1224955e-01   1.2985209e+00
