   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.0000000e+00   1.8100312e-01   1.7821280e-01   1.2302885e-03   6.1023629e-04   0.0000000e+00   6.1551390e-04   1.9123774e-01   1.9410466e-01
   1.1000000e+01   2.9466680e-01   2.8367050e-01   5.5907612e-03   2.7137276e-03   0.0000000e+00   2.8360438e-03   3.2440864e-01   3.3578849e-01
   1.6000000e+01   3.5606262e-01   3.3648936e-01   1.1099196e-02   5.2691898e-03   0.0000000e+00   5.7777816e-03   4.0080279e-01   4.2102920e-01
   2.1000000e+01   3.9230023e-01   3.6523211e-01   1.6806832e-02   7.8064936e-03   0.0000000e+00   9.0294747e-03   4.4757836e-01   4.7545160e-01
   2.6000000e+01   4.1475858e-01   3.8157646e-01   2.2297636e-02   1.0140503e-02   0.0000000e+00   1.2395180e-02   4.7739906e-01   5.1144685e-01
   3.1000000e+01   4.2907050e-01   3.9107943e-01   2.7399125e-02   1.2210313e-02   0.0000000e+00   1.5773036e-02   4.9692521e-01   5.3579005e-01
   3.6000000e+01   4.3832693e-01   3.9663794e-01   3.2055303e-02   1.4009951e-02   0.0000000e+00   1.9107700e-02   5.0995534e-01   5.5250182e-01
   4.1000000e+01   4.4434290e-01   3.9985255e-01   3.6266014e-02   1.5556676e-02   0.0000000e+00   2.2368592e-02   5.1878034e-01   5.6410388e-01
   4.6000000e+01   4.4823434e-01   4.0164250e-01   4.0056776e-02   1.6876196e-02   0.0000000e+00   2.5538962e-02   5.2483662e-01   5.7223771e-01
   5.1000000e+01   4.5070946e-01   4.0255002e-01   4.3463518e-02   1.7995839e-02   0.0000000e+00   2.8610018e-02   5.2904945e-01   5.7799844e-01
   5.6000000e+01   4.5222784e-01   4.0290118e-01   4.6524890e-02   1.8941544e-02   0.0000000e+00   3.1577655e-02   5.3202619e-01   5.8212839e-01
   6.1000000e+01   4.5309245e-01   4.0289486e-01   4.9278500e-02   1.9736702e-02   0.0000000e+00   3.4440562e-02   5.3417070e-01   5.8513593e-01
   6.6000000e+01   4.5350531e-01   4.0265370e-01   5.1759199e-02   2.0401862e-02   0.0000000e+00   3.7199115e-02   5.3575402e-01   5.8737135e-01
