   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   6.0000000e+00   1.9649335e-02   1.9253109e-02   4.9021064e-03   2.4213159e-03   0.0000000e+00   2.4318994e-03   2.0302542e-02   2.0697542e-02
   1.1000000e+01   3.0767553e-02   2.9500895e-02   1.7482293e-02   8.4482342e-03   0.0000000e+00   8.6082212e-03   3.2546306e-02   3.3799009e-02
   1.6000000e+01   3.7601076e-02   3.5418443e-02   3.3751425e-02   1.5952472e-02   0.0000000e+00   1.6565850e-02   4.0331947e-02   4.2472911e-02
   2.1000000e+01   4.2005062e-02   3.9004950e-02   5.1986902e-02   2.4043777e-02   0.0000000e+00   2.5501788e-02   4.5435710e-02   4.8356491e-02
   2.6000000e+01   4.4940002e-02   4.1259784e-02   7.1310527e-02   3.2297068e-02   0.0000000e+00   3.5022601e-02   4.8845564e-02   5.2404096e-02
   3.1000000e+01   4.6951983e-02   4.2726338e-02   9.1233315e-02   4.0497188e-02   0.0000000e+00   4.4915282e-02   5.1153278e-02   5.5213567e-02
   3.6000000e+01   4.8369864e-02   4.3715502e-02   1.1146901e-01   4.8533452e-02   0.0000000e+00   5.5057161e-02   5.2730490e-02   5.7176238e-02
   4.1000000e+01   4.9399313e-02   4.4411181e-02   1.3184536e-01   5.6350154e-02   0.0000000e+00   6.5374562e-02   5.3817873e-02   5.8555234e-02
   4.6000000e+01   5.0172363e-02   4.4924754e-02   1.5225746e-01   6.3921448e-02   0.0000000e+00   7.5821807e-02   5.4574441e-02   5.9530349e-02
   5.1000000e+01   5.0775398e-02   4.5324890e-02   1.7264154e-01   7.1237938e-02   0.0000000e+00   8.6369793e-02   5.5106639e-02   6.0225597e-02
   5.6000000e+01   5.1265755e-02   4.5654544e-02   1.9295937e-01   7.8299296e-02   0.0000000e+00   9.6999470e-02   5.5486335e-02   6.0726963e-02
   6.1000000e+01   5.1681927e-02   4.5940932e-02   2.1318884e-01   8.5110108e-02   0.0000000e+00   1.0769799e-01   5.5762327e-02   6.1094223e-02
   6.6000000e+01   5.2050013e-02   4.6201509e-02   2.3331797e-01   9.1677510e-02   0.0000000e+00   1.1845638e-01   5.5967876e-02   6.1368980e-02
   7.1000000e+01   5.2387866e-02   4.6447603e-02   2.5334115e-01   9.8009845e-02   0.0000000e+00   1.2926813e-01   5.6125711e-02   6.1580198e-02
