   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.0000000e+00   3.6577932e-02   1.3595194e-01   3.6577932e-02   1.3595194e-01
   4.0000000e+00   6.3889641e-02   2.3526865e-01   6.7259406e-02   2.2345125e-01
   5.0000000e+00   8.4405085e-02   3.1288971e-01   9.3392986e-02   2.8487742e-01
   6.0000000e+00   9.9910508e-02   3.7569213e-01   1.1598589e-01   3.3042491e-01
   7.0000000e+00   1.1168095e-01   4.2759361e-01   1.3577835e-01   3.6550859e-01
   8.0000000e+00   1.2062937e-01   4.7114335e-01   1.5331831e-01   3.9330297e-01
   9.0000000e+00   1.2741675e-01   5.0813340e-01   1.6901749e-01   4.1580252e-01
   1.0000000e+01   1.3252859e-01   5.3988157e-01   1.8319049e-01   4.3432716e-01
   1.1000000e+01   1.3632701e-01   5.6738445e-01   1.9608175e-01   4.4978703e-01
   1.2000000e+01   1.3908622e-01   5.9141038e-01   2.0788413e-01   4.6283117e-01
   1.3000000e+01   1.4101675e-01   6.1256041e-01   2.1875195e-01   4.7393572e-01
   1.4000000e+01   1.4228237e-01   6.3131042e-01   2.2881023e-01   4.8345852e-01
   1.5000000e+01   1.4301192e-01   6.4804110e-01   2.3816139e-01   4.9167420e-01
   1.6000000e+01   1.4330786e-01   6.6305984e-01   2.4689022e-01   4.9879739e-01
   1.7000000e+01   1.4325240e-01   6.7661692e-01   2.5506751e-01   5.0499852e-01
   1.8000000e+01   1.4291202e-01   6.8891775e-01   2.6275287e-01   5.1041486e-01
   1.9000000e+01   1.4234088e-01   7.0013213e-01   2.6999687e-01   5.1515837e-01
   2.0000000e+01   1.4158338e-01   7.1040134e-01   2.7684272e-01   5.1932135e-01
   2.1000000e+01   1.4067609e-01   7.1984375e-01   2.8332756e-01   5.2298064e-01
   2.2000000e+01   1.3964928e-01   7.2855907e-01   2.8948350e-01   5.2620080e-01
   2.3000000e+01   1.3852811e-01   7.3663181e-01   2.9533848e-01   5.2903648e-01
   2.4000000e+01   1.3733351e-01   7.4413396e-01   3.0091692e-01   5.3153424e-01
   2.5000000e+01   1.3608299e-01   7.5112716e-01   3.0624030e-01   5.3373404e-01
   2.6000000e+01   1.3479118e-01   7.5766447e-01   3.1132758e-01   5.3567032e-01
   2.7000000e+01   1.3347035e-01   7.6379174e-01   3.1619557e-01   5.3737297e-01
   2.8000000e+01   1.3213076e-01   7.6954881e-01   3.2085927e-01   5.3886799e-01
   2.9000000e+01   1.3078101e-01   7.7497039e-01   3.2533210e-01   5.4017810e-01
   3.0000000e+01   1.2942829e-01   7.8008691e-01   3.2962613e-01   5.4132328e-01
   3.1000000e+01   1.2807862e-01   7.8492508e-01   3.3375223e-01   5.4232108e-01
   3.2000000e+01   1.2673698e-01   7.8950851e-01   3.3772029e-01   5.4318701e-01
   3.3000000e+01   1.2540754e-01   7.9385807e-01   3.4153928e-01   5.4393483e-01
   3.4000000e+01   1.2409371e-01   7.9799235e-01   3.4521738e-01   5.4457672e-01
   3.5000000e+01   1.2279829e-01   8.0192790e-01   3.4876211e-01   5.4512353e-01
   3.6000000e+01   1.2152357e-01   8.0567952e-01   3.5218035e-01   5.4558495e-01
   3.7000000e+01   1.2027136e-01   8.0926052e-01   3.5547846e-01   5.4596961e-01
   3.8000000e+01   1.1904313e-01   8.1268286e-01   3.5866233e-01   5.4628525e-01
   3.9000000e+01   1.1783997e-01   8.1595735e-01   3.6173740e-01   5.4653881e-01
   4.0000000e+01   1.1666273e-01   8.1909378e-01   3.6470875e-01   5.4673652e-01
   4.1000000e+01   1.1551201e-01   8.2210101e-01   3.6758109e-01   5.4688395e-01
   4.2000000e+01   1.1438820e-01   8.2498714e-01   3.7035885e-01   5.4698617e-01
   4.3000000e+01   1.1329152e-01   8.2775954e-01   3.7304616e-01   5.4704769e-01
   4.4000000e+01   1.1222205e-01   8.3042496e-01   3.7564689e-01   5.4707262e-01
   4.5000000e+01   1.1117974e-01   8.3298959e-01   3.7816470e-01   5.4706465e-01
   4.6000000e+01   1.1016445e-01   8.3545911e-01   3.8060302e-01   5.4702713e-01
   4.7000000e+01   1.0917591e-01   8.3783876e-01   3.8296510e-01   5.4696308e-01
   4.8000000e+01   1.0821383e-01   8.4013337e-01   3.8525400e-01   5.4687524e-01
   4.9000000e+01   1.0727784e-01   8.4234740e-01   3.8747261e-01   5.4676607e-01
   5.0000000e+01   1.0636749e-01   8.4448500e-01   3.8962370e-01   5.4663784e-01
   5.1000000e+01   1.0548234e-01   8.4655000e-01   3.9170986e-01   5.4649259e-01
   5.2000000e+01   1.0462187e-01   8.4854598e-01   3.9373357e-01   5.4633215e-01
   5.3000000e+01   1.0378558e-01   8.5047626e-01   3.9569718e-01   5.4615822e-01
   5.4000000e+01   1.0297291e-01   8.5234394e-01   3.9760295e-01   5.4597231e-01
   5.5000000e+01   1.0218331e-01   8.5415192e-01   3.9945300e-01   5.4577583e-01
   5.6000000e+01   1.0141622e-01   8.5590292e-01   4.0124938e-01   5.4557002e-01
   5.7000000e+01   1.0067106e-01   8.5759947e-01   4.0299402e-01   5.4535604e-01
   5.8000000e+01   9.9947256e-02   8.5924395e-01   4.0468878e-01   5.4513493e-01
   5.9000000e+01   9.9244237e-02   8.6083861e-01   4.0633544e-01   5.4490764e-01
   6.0000000e+01   9.8561428e-02   8.6238554e-01   4.0793569e-01   5.4467504e-01
   6.1000000e+01   9.7898262e-02   8.6388674e-01   4.0949116e-01   5.4443790e-01
   6.2000000e+01   9.7254179e-02   8.6534408e-01   4.1100339e-01   5.4419695e-01
   6.3000000e+01   9.6628624e-02   8.6675931e-01   4.1247387e-01   5.4395284e-01
   6.4000000e+01   9.6021053e-02   8.6813411e-01   4.1390403e-01   5.4370616e-01
   6.5000000e+01   9.5430932e-02   8.6947004e-01   4.1529524e-01   5.4345745e-01
   6.6000000e+01   9.4857735e-02   8.7076862e-01   4.1664881e-01   5.4320720e-01
   6.7000000e+01   9.4300949e-02   8.7203124e-01   4.1796598e-01   5.4295586e-01
   6.8000000e+01   9.3760073e-02   8.7325925e-01   4.1924797e-01   5.4270382e-01
