   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.1000000e+01   5.1675012e-01   3.5485717e-01   4.5021686e-01   5.9650612e-01   2.2677343e-01   5.4228658e-01   3.6004567e-01   5.0883270e-01
   2.1000000e+01   6.4825570e-01   3.4956637e-01   4.9887816e-01   7.5658652e-01   2.6573648e-01   6.7439172e-01   5.5171064e-01   5.7837654e-01
   3.1000000e+01   7.1497645e-01   3.3344821e-01   5.0575639e-01   8.3406540e-01   2.7471113e-01   7.3170805e-01   6.6249961e-01   5.8415356e-01
   4.1000000e+01   7.5625079e-01   3.2122360e-01   5.0242299e-01   8.8123021e-01   2.7739695e-01   7.6427453e-01   7.3419983e-01   5.7637245e-01
   5.1000000e+01   7.8505812e-01   3.1240495e-01   4.9602349e-01   9.1379606e-01   2.7830064e-01   7.8626912e-01   7.8462076e-01   5.6563353e-01
   6.1000000e+01   8.0684861e-01   3.0574773e-01   4.8881467e-01   9.3808591e-01   2.7851437e-01   8.0288668e-01   8.2237875e-01   5.5466822e-01
   7.1000000e+01   8.2422149e-01   3.0046107e-01   4.8162860e-01   9.5714051e-01   2.7838227e-01   8.1633965e-01   8.5203448e-01   5.4422146e-01
   8.1000000e+01   8.3855615e-01   2.9609842e-01   4.7478832e-01   9.7261571e-01   2.7804810e-01   8.2770415e-01   8.7618020e-01   5.3447259e-01
   9.1000000e+01   8.5065988e-01   2.9240209e-01   4.6841170e-01   9.8550010e-01   2.7758611e-01   8.3757269e-01   8.9638292e-01   5.2543018e-01
   1.0100000e+02   8.6104681e-01   2.8921363e-01   4.6252793e-01   9.9642700e-01   2.7703968e-01   8.4630716e-01   9.1364293e-01   5.1705169e-01
   1.1100000e+02   8.7006744e-01   2.8642843e-01   4.5712695e-01   1.0058252e+00   2.7643624e-01   8.5414645e-01   9.2862999e-01   5.0928191e-01
   1.2100000e+02   8.7797354e-01   2.8397298e-01   4.5218171e-01   1.0139981e+00   2.7579415e-01   8.6125733e-01   9.4181146e-01   5.0206575e-01
   1.3100000e+02   8.8495333e-01   2.8179296e-01   4.4765875e-01   1.0211682e+00   2.7512641e-01   8.6776105e-01   9.5352518e-01   4.9535225e-01
   1.4100000e+02   8.9115188e-01   2.7984668e-01   4.4352318e-01   1.0275037e+00   2.7444261e-01   8.7374857e-01   9.6402272e-01   4.8909565e-01
   1.5100000e+02   8.9668374e-01   2.7810121e-01   4.3974118e-01   1.0331349e+00   2.7375005e-01   8.7928995e-01   9.7349631e-01   4.8325531e-01
   1.6100000e+02   9.0164109e-01   2.7652995e-01   4.3628100e-01   1.0381648e+00   2.7305447e-01   8.8444031e-01   9.8209598e-01   4.7779529e-01
   1.7100000e+02   9.0609932e-01   2.7511103e-01   4.3311343e-01   1.0426763e+00   2.7236041e-01   8.8924390e-01   9.8994109e-01   4.7268379e-01
   1.8100000e+02   9.1012094e-01   2.7382622e-01   4.3021182e-01   1.0467373e+00   2.7167153e-01   8.9373687e-01   9.9712815e-01   4.6789261e-01
   1.9100000e+02   9.1375833e-01   2.7266012e-01   4.2755205e-01   1.0504039e+00   2.7099080e-01   8.9794921e-01   1.0037363e+00   4.6339668e-01
   2.0100000e+02   9.1705586e-01   2.7159961e-01   4.2511230e-01   1.0537231e+00   2.7032057e-01   9.0190617e-01   1.0098312e+00   4.5917363e-01
   2.1100000e+02   9.2005141e-01   2.7063343e-01   4.2287288e-01   1.0567348e+00   2.6966279e-01   9.0562927e-01   1.0154681e+00   4.5520341e-01
   2.2100000e+02   9.2277757e-01   2.6975179e-01   4.2081605e-01   1.0594731e+00   2.6901897e-01   9.0913709e-01   1.0206937e+00   4.5146797e-01
   2.3100000e+02   9.2526257e-01   2.6894618e-01   4.1892577e-01   1.0619672e+00   2.6839034e-01   9.1244583e-01   1.0255483e+00   4.4795104e-01
   2.4100000e+02   9.2753101e-01   2.6820912e-01   4.1718755e-01   1.0642425e+00   2.6777784e-01   9.1556974e-01   1.0300663e+00   4.4463783e-01
   2.5100000e+02   9.2960445e-01   2.6753404e-01   4.1558832e-01   1.0663211e+00   2.6718218e-01   9.1852148e-01   1.0342779e+00   4.4151491e-01
   2.6100000e+02   9.3150185e-01   2.6691512e-01   4.1411621e-01   1.0682223e+00   2.6660389e-01   9.2131239e-01   1.0382094e+00   4.3857000e-01
   2.7100000e+02   9.3323998e-01   2.6634716e-01   4.1276048e-01   1.0699634e+00   2.6604334e-01   9.2395269e-01   1.0418841e+00   4.3579185e-01
   2.8100000e+02   9.3483371e-01   2.6582555e-01   4.1151139e-01   1.0715593e+00   2.6550074e-01   9.2645162e-01   1.0453224e+00   4.3317011e-01
   2.9100000e+02   9.3629631e-01   2.6534617e-01   4.1036009e-01   1.0730235e+00   2.6497620e-01   9.2881766e-01   1.0485429e+00   4.3069526e-01
